************************************************
*    Row   * eventId.e * SmallDete * BigDetect *
*      640 *       640 * 4.9601215 *         0 *
*      641 *       641 * 6.2061911 *         0 *
*      642 *       642 * 5.2201176 *         0 *
*      643 *       643 * 4.5901269 *         0 *
*      644 *       644 * 8.1460034 *         0 *
*      645 *       645 * 3.4570295 *         0 *
*      646 *       646 *         0 *         0 *
*      647 *       647 *         0 *         0 *
*      648 *       648 * 4.8301235 *         0 *
*      649 *       649 * 3.2503590 * 1.3597673 *
*      650 *       650 * 4.0601347 *         0 *
*      651 *       651 *         0 *         0 *
*      652 *       652 * 8.2100732 *         0 *
*      653 *       653 *         0 * 7.3800854 *
*      654 *       654 * 2.0982840 * 7.6331688 *
*      655 *       655 * 11.986515 *         0 *
*      656 *       656 * 4.1501333 *         0 *
*      657 *       657 * 5.6569890 * 1.8996490 *
*      658 *       658 * 8.5300683 *         0 *
*      659 *       659 * 6.7173014 *         0 *
*      660 *       660 *         0 * 9.6826691 *
*      661 *       661 *         0 * 4.7701240 *
*      662 *       662 *         0 *         0 *
*      663 *       663 * 1.4901731 *         0 *
*      664 *       664 *         0 * 5.2101176 *
*      665 *       665 * 1.0676448 *         0 *
*      666 *       666 *         0 * 7.1749781 *
*      667 *       667 * 4.4401289 *         0 *
*      668 *       668 *         0 * 7.2200878 *
*      669 *       669 * 9.0400605 *         0 *
*      670 *       670 *         0 *         0 *
*      671 *       671 * 5.1001191 *         0 *
*      672 *       672 * 7.5500825 *         0 *
*      673 *       673 * 2.9101518 *         0 *
*      674 *       674 * 5.3601152 *         0 *
*      675 *       675 *         0 *         0 *
*      676 *       676 *         0 *         0 *
*      677 *       677 *         0 * 2.6026101 *
*      678 *       678 * 9.5200537 *         0 *
*      679 *       679 * 3.0059262 * 1.6541997 *
*      680 *       680 * 8.9200625 *         0 *
*      681 *       681 * 7.6700810 *         0 *
*      682 *       682 *  8.839046 *         0 *
*      683 *       683 * 6.4669985 *         0 *
*      684 *       684 * 4.5501274 *         0 *
*      685 *       685 * 9.7900498 *         0 *
*      686 *       686 *         0 * 4.6697033 *
*      687 *       687 * 6.4100996 *         0 *
*      688 *       688 * 3.8701377 *         0 *
*      689 *       689 * 9.3704597 *         0 *
*      690 *       690 *         0 * 10.540038 *
*      691 *       691 * 8.4900683 *         0 *
*      692 *       692 *         0 * 9.4418576 *
*      693 *       693 * 2.4601586 *         0 *
*      694 *       694 * 4.0401350 *         0 *
*      695 *       695 * 6.6961082 *         0 *
*      696 *       696 * 9.6143753 * 0.1956734 *
*      697 *       697 * 3.2299512 *         0 *
*      698 *       698 *         0 * 7.4477733 *
*      699 *       699 *         0 * 4.5793772 *
*      700 *       700 * 7.4438484 * 3.3492841 *
*      701 *       701 *         0 * 3.9966051 *
*      702 *       702 * 9.4700537 *         0 *
*      703 *       703 *         0 * 9.6806105 *
*      704 *       704 * 2.9975218 *         0 *
*      705 *       705 *         0 *         0 *
*      706 *       706 * 6.4870513 *         0 *
*      707 *       707 * 1.8101683 *         0 *
*      708 *       708 * 6.8392812 *         0 *
*      709 *       709 * 7.2987785 * 1.5712849 *
*      710 *       710 * 4.4801284 *         0 *
*      711 *       711 * 3.9601362 *         0 *
*      712 *       712 * 0.6345275 * 7.6778317 *
*      713 *       713 *         0 * 7.0242539 *
*      714 *       714 * 2.0752405 * 5.1056494 *
*      715 *       715 * 2.2899511 *         0 *
*      716 *       716 *         0 * 4.0301352 *
*      717 *       717 *         0 * 8.2589872 *
*      718 *       718 * 9.7900498 *         0 *
*      719 *       719 * 1.5781979 * 0.1117051 *
*      720 *       720 * 1.7052060 *         0 *
*      721 *       721 *         0 * 3.8580233 *
*      722 *       722 * 0.0845807 *         0 *
*      723 *       723 * 5.5501127 *         0 *
*      724 *       724 *         0 * 5.9535745 *
*      725 *       725 * 6.2201025 *         0 *
*      726 *       726 * 4.4501289 *         0 *
*      727 *       727 * 8.3945768 *         0 *
*      728 *       728 * 1.3701749 *         0 *
*      729 *       729 *  10.42004 *         0 *
*      730 *       730 * 9.4900537 *         0 *
*      731 *       731 *         0 * 0.9981611 *
*      732 *       732 *         0 *         0 *
*      733 *       733 *         0 *         0 *
*      734 *       734 * 4.2475114 * 1.1926028 *
*      735 *       735 * 8.1374811 *         0 *
*      736 *       736 *         0 * 5.1196294 *
*      737 *       737 * 6.0401054 *         0 *
*      738 *       738 * 6.3236719 *         0 *
*      739 *       739 *         0 *         0 *
*      740 *       740 * 7.0400903 *         0 *
*      741 *       741 * 7.8700781 *         0 *
*      742 *       742 * 4.3397766 *         0 *
*      743 *       743 * 3.2401469 *         0 *
*      744 *       744 *         0 * 9.3800556 *
*      745 *       745 *         0 *         0 *
*      746 *       746 *         0 * 9.5924988 *
*      747 *       747 *         0 * 4.1801328 *
*      748 *       748 * 6.2401025 *         0 *
*      749 *       749 *         0 * 6.8867828 *
*      750 *       750 * 11.840018 *         0 *
*      751 *       751 * 5.4901132 *         0 *
*      752 *       752 * 2.5044558 * 1.3495110 *
*      753 *       753 * 8.3600703 *         0 *
*      754 *       754 * 4.8001235 *         0 *
*      755 *       755 * 7.6255356 *         0 *
*      756 *       756 *         0 *         0 *
*      757 *       757 * 1.6602770 *         0 *
*      758 *       758 * 4.0401350 *         0 *
*      759 *       759 * 7.9812105 *         0 *
*      760 *       760 *         0 * 7.5392264 *
*      761 *       761 * 2.6034628 *         0 *
*      762 *       762 *         0 * 3.8249525 *
*      763 *       763 *         0 * 4.3473429 *
*      764 *       764 * 5.6901103 *         0 *
*      765 *       765 * 6.2390648 * 1.4410162 *
*      766 *       766 * 7.7600795 *         0 *
*      767 *       767 * 5.7526487 *         0 *
*      768 *       768 *         0 *         0 *
*      769 *       769 * 1.6301710 *         0 *
*      770 *       770 *         0 *         0 *
*      771 *       771 * 9.2161314 *         0 *
*      772 *       772 * 4.0690237 * 3.3110617 *
*      773 *       773 * 7.2822093 *         0 *
*      774 *       774 * 8.7491062 *         0 *
*      775 *       775 * 10.048977 *         0 *
*      776 *       776 * 8.8400634 *         0 *
*      777 *       777 * 9.2600576 *         0 *
*      778 *       778 * 9.7326129 *         0 *
*      779 *       779 * 6.7500947 *         0 *
*      780 *       780 *         0 * 3.9277713 *
*      781 *       781 * 1.3327174 *         0 *
*      782 *       782 * 1.6201711 *         0 *
*      783 *       783 *         0 * 10.744901 *
*      784 *       784 * 4.0922122 * 2.1278903 *
*      785 *       785 * 10.750035 *         0 *
*      786 *       786 *         0 * 8.1088657 *
*      787 *       787 * 7.5200830 *         0 *
*      788 *       788 * 6.4001001 *         0 *
*      789 *       789 * 0.0077998 * 6.1623036 *
*      790 *       790 * 8.0742551 *         0 *
*      791 *       791 * 1.9042437 * 2.4758861 *
*      792 *       792 *  3.783859 *         0 *
*      793 *       793 * 8.0883919 * 0.4278619 *
*      794 *       794 * 9.0377626 *         0 *
*      795 *       795 *         0 * 6.8694780 *
*      796 *       796 *         0 * 4.1965837 *
*      797 *       797 *         0 * 6.8100937 *
*      798 *       798 *         0 * 4.0987928 *
*      799 *       799 * 5.2501171 *         0 *
*      800 *       800 * 6.2101025 *         0 *
*      801 *       801 *         0 * 7.2880052 *
*      802 *       802 *         0 * 8.6500664 *
*      803 *       803 * 8.1400737 *         0 *
*      804 *       804 * 9.4824949 *         0 *
*      805 *       805 * 11.654932 *         0 *
*      806 *       806 * 6.5965975 *         0 *
*      807 *       807 * 6.1901030 *         0 *
*      808 *       808 *         0 *         0 *
*      809 *       809 *         0 * 5.1962440 *
*      810 *       810 * 0.7848790 *         0 *
*      811 *       811 * 2.2277647 *         0 *
*      812 *       812 * 6.8268417 * 2.2432188 *
*      813 *       813 *         0 *         0 *
*      814 *       814 * 6.9800913 *         0 *
*      815 *       815 * 5.8101088 *         0 *
*      816 *       816 * 3.0780940 * 0.7820436 *
*      817 *       817 * 1.7629743 *         0 *
*      818 *       818 * 5.5842167 *         0 *
*      819 *       819 * 2.4701584 *         0 *
*      820 *       820 *         0 *         0 *
*      821 *       821 * 8.9200625 *         0 *
*      822 *       822 *         0 *         0 *
*      823 *       823 * 12.210013 *         0 *
*      824 *       824 * 9.1800585 *         0 *
*      825 *       825 * 2.1857191 *         0 *
*      826 *       826 * 2.0210403 *         0 *
*      827 *       827 * 1.8901671 *         0 *
*      828 *       828 *         0 * 8.2300722 *
*      829 *       829 * 5.5101132 *         0 *
*      830 *       830 * 9.1286428 * 0.2003617 *
*      831 *       831 *         0 *         0 *
*      832 *       832 *         0 * 0.3073240 *
*      833 *       833 * 11.703329 *         0 *
*      834 *       834 *         0 * 3.3483014 *
*      835 *       835 *         0 * 7.9300771 *
*      836 *       836 *         0 * 11.687572 *
*      837 *       837 * 10.060044 *         0 *
*      838 *       838 * 0.0040389 * 0.2192744 *
*      839 *       839 *         0 *         0 *
*      840 *       840 * 0.5109028 *         0 *
*      841 *       841 *         0 *         0 *
*      842 *       842 * 5.2101176 *         0 *
*      843 *       843 *         0 * 7.6321535 *
*      844 *       844 * 2.3901596 *         0 *
*      845 *       845 * 0.7542192 * 5.1883985 *
*      846 *       846 * 1.3074290 * 1.5927230 *
*      847 *       847 *         0 * 7.7614485 *
*      848 *       848 *         0 * 3.8501379 *
*      849 *       849 * 4.7624175 *         0 *
*      850 *       850 *         0 *         0 *
*      851 *       851 * 1.2101772 *         0 *
*      852 *       852 *         0 *         0 *
*      853 *       853 * 0.7601840 *         0 *
*      854 *       854 * 5.2301171 *         0 *
*      855 *       855 * 3.4679428 *         0 *
*      856 *       856 * 0.6278127 * 0.0248969 *
*      857 *       857 *         0 *         0 *
*      858 *       858 * 3.7101401 *         0 *
*      859 *       859 * 9.4777974 *         0 *
*      860 *       860 *         0 *         0 *
*      861 *       861 * 9.1461669 *         0 *
*      862 *       862 * 8.2200732 *         0 *
*      863 *       863 * 9.2400576 *         0 *
*      864 *       864 * 6.5483927 *         0 *
*      865 *       865 * 5.8618176 *         0 *
*      866 *       866 *         0 * 5.4088620 *
*      867 *       867 *         0 * 7.6078093 *
*      868 *       868 * 6.5100981 *         0 *
*      869 *       869 * 1.1251294 * 5.4613760 *
*      870 *       870 *         0 *         0 *
*      871 *       871 *         0 * 6.7854187 *
*      872 *       872 * 3.8901374 *         0 *
*      873 *       873 *         0 *         0 *
*      874 *       874 *         0 * 7.3984343 *
*      875 *       875 *         0 * 3.9998495 *
*      876 *       876 * 5.0401201 *         0 *
*      877 *       877 * 5.4104839 *         0 *
*      878 *       878 *         0 * 7.8700781 *
*      879 *       879 * 10.315096 *         0 *
*      880 *       880 * 1.8601676 *         0 *
*      881 *       881 *         0 *         0 *
*      882 *       882 * 6.0384505 * 0.6316451 *
*      883 *       883 * 0.0210011 *         0 *
*      884 *       884 * 7.1639469 *         0 *
*      885 *       885 * 7.6200837 *         0 *
*      886 *       886 * 1.4157079 * 3.9044083 *
*      887 *       887 * 4.9983312 *         0 *
*      888 *       888 * 7.5974813 *         0 *
*      889 *       889 *         0 *         0 *
*      890 *       890 * 5.0801196 *         0 *
*      891 *       891 *         0 * 2.8701525 *
*      892 *       892 *         0 *         0 *
*      893 *       893 * 2.0552556 * 3.8070389 *
*      894 *       894 * 7.8900776 *         0 *
*      895 *       895 * 0.7134230 * 10.876599 *
*      896 *       896 * 1.4412646 *         0 *
*      897 *       897 *         0 *         0 *
*      898 *       898 *         0 * 4.1969461 *
*      899 *       899 * 4.5501079 * 2.2399862 *
*      900 *       900 * 5.0392165 *         0 *
*      901 *       901 * 5.4401142 *         0 *
*      902 *       902 * 2.6730837 * 7.6338806 *
*      903 *       903 * 5.9185993 *         0 *
*      904 *       904 * 2.3601601 *         0 *
*      905 *       905 * 9.9973533 *         0 *
*      906 *       906 * 2.6701555 *         0 *
*      907 *       907 * 5.6401113 *         0 *
*      908 *       908 * 5.4601137 *         0 *
*      909 *       909 * 7.3087578 * 1.1613114 *
*      910 *       910 *         0 *         0 *
*      911 *       911 * 2.2201623 *         0 *
*      912 *       912 * 7.6600810 *         0 *
*      913 *       913 * 4.3901298 *         0 *
*      914 *       914 * 3.5401425 *         0 *
*      915 *       915 *         0 * 3.7542599 *
*      916 *       916 * 9.4800537 *         0 *
