************************************************
*    Row   * eventId.e * SmallDete * BigDetect *
*     1840 *      1840 * 0.5608947 * 4.8692195 *
*     1841 *      1841 * 10.907680 *         0 *
*     1842 *      1842 *         0 * 11.590022 *
*     1843 *      1843 *         0 *         0 *
*     1844 *      1844 * 0.4527156 *         0 *
*     1845 *      1845 *         0 *         0 *
*     1846 *      1846 * 0.4154973 *         0 *
*     1847 *      1847 * 3.8801374 *         0 *
*     1848 *      1848 * 10.442254 *         0 *
*     1849 *      1849 * 4.1910711 * 1.6990362 *
*     1850 *      1850 * 4.5601274 *         0 *
*     1851 *      1851 *         0 *         0 *
*     1852 *      1852 * 7.0300903 *         0 *
*     1853 *      1853 * 12.077002 *         0 *
*     1854 *      1854 *         0 * 7.7552242 *
*     1855 *      1855 * 1.1977356 * 3.8923840 *
*     1856 *      1856 * 6.8300932 *         0 *
*     1857 *      1857 * 4.9579359 * 3.1207699 *
*     1858 *      1858 * 5.8820828 *         0 *
*     1859 *      1859 * 11.910017 *         0 *
*     1860 *      1860 * 3.8601377 *         0 *
*     1861 *      1861 * 0.7876949 * 3.3324388 *
*     1862 *      1862 *         0 * 4.3601303 *
*     1863 *      1863 *         0 *         0 *
*     1864 *      1864 *         0 * 4.3656272 *
*     1865 *      1865 * 4.6501259 *         0 *
*     1866 *      1866 * 1.0701794 *         0 *
*     1867 *      1867 * 4.2503134 * 0.5209804 *
*     1868 *      1868 *         0 *         0 *
*     1869 *      1869 * 8.6900654 *         0 *
*     1870 *      1870 * 2.2501618 *         0 *
*     1871 *      1871 * 8.6951632 *         0 *
*     1872 *      1872 * 5.3301157 *         0 *
*     1873 *      1873 * 3.6101416 *         0 *
*     1874 *      1874 * 2.3885451 * 1.9215856 *
*     1875 *      1875 * 2.0901640 *         0 *
*     1876 *      1876 *         0 * 10.080044 *
*     1877 *      1877 *         0 * 6.0401054 *
*     1878 *      1878 *         0 *         0 *
*     1879 *      1879 * 0.4235037 *         0 *
*     1880 *      1880 * 6.3801001 *         0 *
*     1881 *      1881 * 5.6701108 *         0 *
*     1882 *      1882 *         0 * 6.4100996 *
*     1883 *      1883 *         0 *         0 *
*     1884 *      1884 *         0 * 8.2193574 *
*     1885 *      1885 * 3.0250245 * 2.8769988 *
*     1886 *      1886 * 0.3537993 * 5.6444161 *
*     1887 *      1887 * 1.5750958 * 0.2050730 *
*     1888 *      1888 * 5.5842743 *         0 *
*     1889 *      1889 *         0 * 10.967342 *
*     1890 *      1890 * 1.8901671 *         0 *
*     1891 *      1891 * 3.6601408 *         0 *
*     1892 *      1892 * 7.3400859 *         0 *
*     1893 *      1893 *         0 *         0 *
*     1894 *      1894 * 9.5533988 *         0 *
*     1895 *      1895 * 2.7801538 *         0 *
*     1896 *      1896 * 8.4800693 *         0 *
*     1897 *      1897 * 9.3727699 *         0 *
*     1898 *      1898 *         0 *         0 *
*     1899 *      1899 * 4.8130758 * 0.9670334 *
*     1900 *      1900 * 8.8000644 *         0 *
*     1901 *      1901 * 8.6344888 *         0 *
*     1902 *      1902 * 1.7522967 * 5.9861375 *
*     1903 *      1903 * 2.8701525 *         0 *
*     1904 *      1904 * 3.0801494 *         0 *
*     1905 *      1905 * 0.6466385 * 4.0064250 *
*     1906 *      1906 *         0 * 10.571764 *
*     1907 *      1907 * 2.9901508 *         0 *
*     1908 *      1908 *         0 * 5.9138564 *
*     1909 *      1909 * 10.079013 *         0 *
*     1910 *      1910 * 1.2021557 *         0 *
*     1911 *      1911 *         0 * 3.2925019 *
*     1912 *      1912 * 4.4701289 *         0 *
*     1913 *      1913 * 4.0201355 *         0 *
*     1914 *      1914 *         0 * 4.5148014 *
*     1915 *      1915 * 6.9300918 *         0 *
*     1916 *      1916 *         0 * 4.8701225 *
*     1917 *      1917 *         0 *         0 *
*     1918 *      1918 *         0 * 6.9312579 *
*     1919 *      1919 * 2.5318250 * 2.9848896 *
*     1920 *      1920 * 4.5760506 *         0 *
*     1921 *      1921 * 8.2800722 *         0 *
*     1922 *      1922 * 5.5501127 *         0 *
*     1923 *      1923 * 1.4354185 * 3.7047001 *
*     1924 *      1924 *         0 *         0 *
*     1925 *      1925 * 4.7001254 *         0 *
*     1926 *      1926 *         0 * 6.2606735 *
*     1927 *      1927 * 2.8801523 *         0 *
*     1928 *      1928 *         0 *         0 *
*     1929 *      1929 *         0 *         0 *
*     1930 *      1930 *         0 * 5.5851527 *
*     1931 *      1931 * 8.4100852 *         0 *
*     1932 *      1932 * 6.4500991 *         0 *
*     1933 *      1933 * 4.6601259 *         0 *
*     1934 *      1934 * 8.9800615 *         0 *
*     1935 *      1935 *         0 *         0 *
*     1936 *      1936 * 2.0920930 *         0 *
*     1937 *      1937 * 9.4708313 *         0 *
*     1938 *      1938 *         0 *         0 *
*     1939 *      1939 *         0 *         0 *
*     1940 *      1940 *         0 * 6.1450608 *
*     1941 *      1941 * 5.0801196 *         0 *
*     1942 *      1942 * 4.2501318 *         0 *
*     1943 *      1943 * 7.8645012 *         0 *
*     1944 *      1944 * 4.6501259 *         0 *
*     1945 *      1945 * 2.7601543 *         0 *
*     1946 *      1946 *         0 *         0 *
*     1947 *      1947 *         0 * 11.410025 *
*     1948 *      1948 *         0 * 10.000045 *
*     1949 *      1949 * 11.430025 *         0 *
*     1950 *      1950 *         0 *         0 *
*     1951 *      1951 * 5.1901181 *         0 *
*     1952 *      1952 * 5.0001206 *         0 *
*     1953 *      1953 * 5.5624829 *         0 *
*     1954 *      1954 * 6.7700942 *         0 *
*     1955 *      1955 *         0 * 7.7635570 *
*     1956 *      1956 *         0 * 7.8700781 *
*     1957 *      1957 * 4.2601318 *         0 *
*     1958 *      1958 *         0 *         0 *
*     1959 *      1959 * 1.0577446 * 7.9599806 *
*     1960 *      1960 * 2.8401530 *         0 *
*     1961 *      1961 *         0 *         0 *
*     1962 *      1962 *         0 * 5.6701108 *
*     1963 *      1963 *         0 *         0 *
*     1964 *      1964 * 1.1727417 * 5.4943983 *
*     1965 *      1965 *         0 * 6.2256581 *
*     1966 *      1966 * 8.3000712 *         0 *
*     1967 *      1967 *         0 * 5.9301069 *
*     1968 *      1968 *         0 * 9.1491312 *
*     1969 *      1969 *         0 * 9.6073015 *
*     1970 *      1970 * 0.3682856 * 4.5665693 *
*     1971 *      1971 * 4.5901269 *         0 *
*     1972 *      1972 * 8.3100712 *         0 *
*     1973 *      1973 * 4.2001328 *         0 *
*     1974 *      1974 *         0 * 6.8400932 *
*     1975 *      1975 * 2.6697306 * 8.5587287 *
*     1976 *      1976 *         0 *         0 *
*     1977 *      1977 * 2.9888758 * 1.9112461 *
*     1978 *      1978 *         0 * 7.7322901 *
*     1979 *      1979 * 9.5500527 *         0 *
*     1980 *      1980 * 0.4355590 * 4.8107502 *
*     1981 *      1981 * 9.0708908 *         0 *
*     1982 *      1982 * 10.222603 *         0 *
*     1983 *      1983 * 10.756124 *         0 *
*     1984 *      1984 * 6.4367165 *         0 *
*     1985 *      1985 *         0 *         0 *
*     1986 *      1986 * 4.9601215 *         0 *
*     1987 *      1987 * 7.0100908 *         0 *
*     1988 *      1988 *         0 *         0 *
*     1989 *      1989 *         0 *         0 *
*     1990 *      1990 * 4.4501289 *         0 *
*     1991 *      1991 *         0 *         0 *
*     1992 *      1992 *         0 * 9.1188842 *
*     1993 *      1993 *         0 *         0 *
*     1994 *      1994 * 4.5862390 *         0 *
*     1995 *      1995 * 4.2801313 *         0 *
*     1996 *      1996 * 5.5501127 *         0 *
*     1997 *      1997 *         0 * 4.6349098 *
*     1998 *      1998 * 1.2779644 *         0 *
*     1999 *      1999 * 10.300042 *         0 *
************************************************
